,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,imputed,pipeline_category
466,0.8171875,7.0939474,480.0,6,3,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
467,0.7396875,6.7663183,480.0,6,3,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
468,0.77234375,12.723077,480.0,6,4,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
469,0.77390623,53.73656,480.0,6,4,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
470,0.7785938,9.958653,480.0,6,4,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
471,0.76359373,6.2487655,480.0,6,4,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
472,0.81984377,15.578541,480.0,6,5,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
473,0.8690625,29.108446,480.0,6,5,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
474,0.80625,11.688391,480.0,6,5,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
475,0.73484373,5.813248,480.0,6,5,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
476,0.80375,15.112216,480.0,6,6,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
477,0.76359373,14.861055,480.0,6,6,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
478,0.7609375,11.51235,480.0,6,6,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
479,0.68140626,5.7275367,480.0,6,6,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
480,0.8134375,11.988253,480.0,6,7,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
481,0.7864063,14.549658,480.0,6,7,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
482,0.7760937,8.951683,480.0,6,7,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
483,0.67125,8.37027,480.0,6,7,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
484,0.92375,18.321264,480.0,7,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
485,0.92328125,27.82468,480.0,7,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
486,0.8740625,12.669823,480.0,7,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
487,0.76421875,10.120279,480.0,7,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
488,0.9803125,17.279518,480.0,7,1,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
489,0.97234374,18.75353,480.0,7,1,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
490,0.92328125,13.52023,480.0,7,1,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
491,0.91234374,14.15923,480.0,7,1,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
492,0.95390624,17.293615,480.0,7,2,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
493,0.9515625,18.2043,480.0,7,2,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
494,0.91234374,13.693462,480.0,7,2,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
495,0.80421877,7.114775,480.0,7,2,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
496,0.956875,18.764353,480.0,7,3,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
497,0.97078127,16.796991,480.0,7,3,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
498,0.938125,15.966035,480.0,7,3,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
499,0.78984374,9.662923,480.0,7,3,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
500,0.9659375,16.67145,480.0,7,4,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
501,0.95390624,16.881409,480.0,7,4,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
502,0.908125,12.853986,480.0,7,4,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
503,0.7771875,6.3417683,480.0,7,4,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
504,0.90625,20.49037,480.0,7,5,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
505,0.90234375,18.113276,480.0,7,5,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
506,0.8565625,12.716265,480.0,7,5,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
507,0.82078123,12.468399,480.0,7,5,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
508,0.9615625,13.789217,480.0,7,6,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
509,0.93109375,14.818873,480.0,7,6,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
510,0.89109373,10.392784,480.0,7,6,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
511,0.7757813,6.134006,480.0,7,6,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
512,0.9271875,14.328685,480.0,7,7,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
513,0.914375,16.814613,480.0,7,7,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
514,0.86015624,12.390135,480.0,7,7,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
515,0.74625,6.7059536,480.0,7,7,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
516,0.89421874,18.58712,480.0,8,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
517,0.86546874,15.454192,480.0,8,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
518,0.78796875,9.387514,480.0,8,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
519,0.6326563,6.493194,480.0,8,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
520,0.933125,15.713469,480.0,9,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
521,0.92296875,15.447441,480.0,9,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
522,0.875,22.432665,480.0,9,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
523,0.7378125,10.932632,480.0,9,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
524,0.9167187,17.255758,480.0,10,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
525,0.8648437,62.58183,480.0,10,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
526,0.9010937,14.403004,480.0,10,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
527,0.8390625,11.145359,480.0,10,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
528,0.91546875,17.883999,480.0,11,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
529,0.8875,13.738146,480.0,11,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
530,0.9165625,26.739433,480.0,11,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
531,0.8673437,8.879898,480.0,11,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
532,0.8829687,21.955774,480.0,12,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
533,0.85109377,56.48253,480.0,12,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
534,0.87421876,11.636827,480.0,12,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
535,0.764375,7.5241914,480.0,12,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
536,0.769375,15.028584,480.0,13,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
537,0.8025,19.16526,480.0,13,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
538,0.67296875,12.119101,480.0,13,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
539,0.50390625,11.743103,480.0,13,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
540,0.94375,19.900282,480.0,14,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
541,0.9115625,20.42648,480.0,14,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
542,0.913125,24.93299,480.0,14,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
543,0.77625,10.547885,480.0,14,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
544,0.9710938,17.320538,480.0,15,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
545,0.96375,17.254599,480.0,15,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
546,0.98,14.718257,480.0,15,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
547,0.9315625,10.1921,480.0,15,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
548,0.92640626,12.883156,480.0,16,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
549,0.90265626,41.00679,480.0,16,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
550,0.88359374,11.995885,480.0,16,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
551,0.78859377,6.381702,480.0,16,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
552,0.88984376,45.8156,480.0,17,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
553,0.87125,14.928719,480.0,17,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
554,0.8071875,14.359212,480.0,17,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
555,0.65015626,6.1804595,480.0,17,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
556,0.9789063,14.560263,480.0,18,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
557,0.9646875,57.400696,480.0,18,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
558,0.9721875,14.820617,480.0,18,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
559,0.9240625,13.955321,480.0,18,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
560,0.85515624,12.745741,480.0,19,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
561,0.835625,14.726809,480.0,19,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
562,0.7940625,10.009543,480.0,19,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
563,0.6798437,6.7372627,480.0,19,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
564,0.90515625,16.593126,480.0,20,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
565,0.91046876,16.464645,480.0,20,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
566,0.8134375,21.904648,480.0,20,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
567,0.71625,6.908005,480.0,20,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
568,0.9603125,46.9879,480.0,21,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
569,0.950625,19.058807,480.0,21,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
570,0.94078124,14.090912,480.0,21,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
571,0.903125,10.881425,480.0,21,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
572,0.94328123,15.314291,480.0,22,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
573,0.91625,63.056744,480.0,22,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
574,0.91609377,14.726361,480.0,22,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
575,0.7892187,7.777241,480.0,22,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
576,0.9117187,15.486187,480.0,23,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
577,0.8696875,14.518162,480.0,23,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
578,0.86,11.255557,480.0,23,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
579,0.72328126,8.184105,480.0,23,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
580,0.9475,16.838371,480.0,24,0,16,1,BrainInvaders2013a,EEGITNet,P300,WithinSession,False,Deep Learning
581,0.9267188,55.103443,480.0,24,0,16,1,BrainInvaders2013a,EEGNeX,P300,WithinSession,False,Deep Learning
582,0.926875,12.476784,480.0,24,0,16,1,BrainInvaders2013a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
583,0.8173438,11.593676,480.0,24,0,16,1,BrainInvaders2013a,ShallowConvNet,P300,WithinSession,False,Deep Learning
584,0.9681864,64.73673,1188.0,1,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
585,0.96769553,33.28585,1188.0,1,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
586,0.9576548,21.3907,1188.0,1,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
587,0.59986466,9.672157,1188.0,1,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
588,0.9927905,19.801508,492.0,2,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
589,0.99644905,141.55353,492.0,2,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
590,0.9918221,15.689608,492.0,2,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
591,0.7143203,6.4117255,492.0,2,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
592,0.837102,24.371782,1752.0,3,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
593,0.8080266,37.920483,1752.0,3,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
594,0.7843447,25.155645,1752.0,3,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
595,0.63745886,17.441143,1752.0,3,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
596,0.9092284,16.83971,768.0,4,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
597,0.88851684,99.147125,768.0,4,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
598,0.7816442,16.158607,768.0,4,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
599,0.5163582,7.523226,768.0,4,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
600,0.8856532,20.965899,744.0,5,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
601,0.87596506,20.854822,744.0,5,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
602,0.8532581,17.72695,744.0,5,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
603,0.6572124,7.6051493,744.0,5,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
604,0.97698843,16.19425,444.0,6,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
605,0.9605148,19.888132,444.0,6,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
606,0.9497426,15.195722,444.0,6,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
607,0.8593694,12.122625,444.0,6,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
608,0.8261374,21.431215,1356.0,7,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
609,0.80727077,31.145035,1356.0,7,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
610,0.7716455,22.792583,1356.0,7,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
611,0.542775,11.132962,1356.0,7,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
612,0.98644084,18.619448,504.0,8,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
613,0.985653,18.373253,504.0,8,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
614,0.97836137,15.789625,504.0,8,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
615,0.76771706,12.781202,504.0,8,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
616,0.7372838,19.907,1284.0,9,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
617,0.7164933,131.25491,1284.0,9,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
618,0.6896306,15.993556,1284.0,9,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
619,0.49798232,10.092357,1284.0,9,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
620,0.94214875,20.127354,660.0,10,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
621,0.93710744,24.303343,660.0,10,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
622,0.87363636,25.095411,660.0,10,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
623,0.5166942,6.9250116,660.0,10,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
624,0.88305557,15.259474,720.0,11,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
625,0.88375,18.868895,720.0,11,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
626,0.8570833,12.130236,720.0,11,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
627,0.7710417,9.420498,720.0,11,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
628,0.80234754,18.440294,972.0,12,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
629,0.7957492,24.312962,972.0,12,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
630,0.73912156,18.028717,972.0,12,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
631,0.6990144,14.298933,972.0,12,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
632,0.9181223,16.803127,492.0,13,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
633,0.8922256,17.75609,492.0,13,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
634,0.74229735,12.059194,492.0,13,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
635,0.72002333,7.373303,492.0,13,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
636,0.95520407,15.7473345,588.0,14,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
637,0.9541031,18.511692,588.0,14,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
638,0.92406553,16.441898,588.0,14,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
639,0.6603115,6.8915644,588.0,14,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
640,0.84785783,23.997997,924.0,15,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
641,0.82253593,104.2315,924.0,15,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
642,0.73181397,20.08189,924.0,15,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
643,0.61088955,11.38555,924.0,15,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
644,0.9159911,22.419651,708.0,16,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
645,0.9117508,25.395395,708.0,16,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
646,0.8376382,14.014751,708.0,16,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
647,0.7021586,12.749882,708.0,16,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
648,0.8571113,16.995564,1056.0,17,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
649,0.8471681,112.61119,1056.0,17,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
650,0.787518,15.590924,1056.0,17,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
651,0.6584605,10.101698,1056.0,17,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
652,0.8380486,21.734241,984.0,18,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
653,0.8176356,24.640144,984.0,18,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
654,0.8176483,19.021456,984.0,18,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
655,0.6607354,13.574919,984.0,18,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
656,0.9001415,19.489786,972.0,19,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
657,0.8865273,25.599237,972.0,19,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
658,0.8068205,12.431625,972.0,19,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
659,0.6478769,11.467989,972.0,19,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
660,0.9333173,14.904222,648.0,20,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
661,0.8840709,18.223553,648.0,20,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
662,0.9268198,16.745302,648.0,20,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
663,0.72974986,7.9674873,648.0,20,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
664,0.8048815,19.289648,984.0,21,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
665,0.7988775,23.761002,984.0,21,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
666,0.7783444,17.408836,984.0,21,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
667,0.64136523,30.431862,984.0,21,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
668,0.9458,20.361282,600.0,22,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
669,0.94,22.448208,600.0,22,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
670,0.935,15.295247,600.0,22,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
671,0.7137,6.5830913,600.0,22,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
672,0.96312666,30.07339,804.0,23,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
673,0.9534911,30.77416,804.0,23,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
674,0.9354403,19.765009,804.0,23,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
675,0.79218227,13.1515255,804.0,23,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
676,0.8554321,35.174866,540.0,24,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
677,0.83037037,16.293583,540.0,24,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
678,0.7945679,9.487349,540.0,24,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
679,0.65839505,6.2577014,540.0,24,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
680,0.882,17.963331,600.0,25,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
681,0.8778,16.045628,600.0,25,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
682,0.8738,12.439082,600.0,25,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
683,0.5305,6.5303183,600.0,25,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
684,0.97199386,20.188852,996.0,26,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
685,0.98616606,32.11845,996.0,26,0,16,1,BrainInvaders2014a,EEGNeX,P300,WithinSession,False,Deep Learning
686,0.9693845,17.815197,996.0,26,0,16,1,BrainInvaders2014a,"EEGNet-8,2",P300,WithinSession,False,Deep Learning
687,0.80428237,10.8564825,996.0,26,0,16,1,BrainInvaders2014a,ShallowConvNet,P300,WithinSession,False,Deep Learning
688,0.9352354,61.648167,864.0,27,0,16,1,BrainInvaders2014a,EEGITNet,P300,WithinSession,False,Deep Learning
